2,0,3,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,24,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
3,0,5,65,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,42,0,0,0,0,0.777777778,0.222222222,0,1,0,0,0,0.222222222,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
5,1,2,182,0,0,0,0,0,0,1,0,0,75,1,1,0,0,0,0,30,37,107,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-1,1,1,1
3,0,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,21,0,0,0,0,0.5,0.675675676,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1
4,1,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,4,62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,42,0,0,1,0,0.714285714,0.03125,1,1,1,0,1,0.114285714,0,0,0,0,0,1,0,0,1,0,1,-1,1,-1,1
2,0,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
2,0,5,41,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,23,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,-1,1,-1,-1,1
2,0,3,142,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,0,14,121,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,1,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
4,1,3,51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,28,0,0,0,0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
3,1,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,0,1,0.8,1,1,1,0,0,0,0.12,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,2,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24,17,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,5,59,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,7,129,2,0,0,0,3,0,2,1,0,1,1,0,0,0,1,0,22,51,48,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,5,0,0,0,0,0.25,0.111111111,1,1,1,0,0,0.5,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
8,7,2,184,2,2,0,0,0,0,2,1,0,26,1,1,0,1,0,0,76,34,66,0,1,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,1,1
8,7,2,184,2,2,0,0,0,0,2,1,0,33,1,1,0,1,0,0,76,34,66,0,1,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,1,1,0,1,1
2,0,7,135,2,0,0,0,3,0,1,1,0,1,1,0,0,0,1,0,22,51,54,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
2,0,7,133,2,0,0,0,3,0,2,1,0,1,1,0,0,0,1,0,22,51,52,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
4,1,3,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,28,0,0,0,0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
4,2,1,58,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,17,15,18,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,1
5,1,5,120,1,0,0,0,1,0,0,0,0,22,1,1,0,0,1,0,23,90,0,0,2,1,0.857142857,1,1,1,0,1,0,0.071428571,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,1
3,1,3,48,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,25,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-1,0,-1,-1,1
4,0,3,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,35,0,0,0,0,0,0.090909091,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,-1,1
1,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,1,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,22,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,1,2,63,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,17,5,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1
5,1,5,120,1,0,0,0,1,0,0,0,0,20,1,1,0,0,1,0,23,90,0,0,2,1,0.857142857,1,1,1,0,1,0,0.071428571,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,1
2,0,2,52,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,20,0,0,1,0,0.75,0.222222222,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,1,1,1,0,-1,1
5,0,4,58,0,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,15,36,0,0,0,0,0.666666667,0,0,1,0,0,0,0.333333333,1,0,0,0,1,0,0,0,1,0,1,1,1,-1,1
2,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,26,0,0,0,0,0,0.071428571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
1,0,6,73,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,14,52,0,0,0,0,0,0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,-1,1
3,1,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,35,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,3,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,4,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21,24,0,0,0,0,0.347826087,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1
1,0,2,47,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,9,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,3,59,1,1,0,0,0,0,0,0,0,18,1,1,0,0,0,0,14,38,0,0,0,0,0.5,0,0,1,1,0,0,0.5,0,0,0,0,0,1,0,0,1,0,1,1,1,-1,1
5,0,7,135,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,11,77,39,0,1,1,0.941176471,0.945945946,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,-1,1,-1,-1,1
2,1,2,34,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,9,0,0,0,1,0.91416309,0.08,0,1,0,1,0,0.008583691,1,0,0,0,0,1,0,0,1,1,1,0,0,-1,1
1,0,10,153,0,0,0,0,1,0,0,0,0,47,1,1,0,0,0,0,15,131,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,1,1,1,-1,1
2,0,2,51,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,27,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
5,1,5,120,1,0,0,0,1,0,0,0,0,17,1,1,0,0,1,0,23,90,0,0,2,1,0.857142857,1,1,1,0,1,0,0.071428571,1,0,0,0,0,0,0,0,1,-1,-1,0,-1,-1,1
3,0,5,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,44,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,16,0,0,0,0,0.857142857,0.6,0,1,0,0,0,0.142857143,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1
2,0,2,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,15,0,0,0,0,0.857142857,0.6,0,1,0,0,0,0.142857143,1,0,0,0,0,0,0,0,1,1,-1,1,0,-1,1
1,0,2,39,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3,1,2,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,23,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
2,1,4,46,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,25,0,0,0,0,0.777777778,0.222222222,0,1,0,0,0,0.222222222,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
4,1,2,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,16,5,0,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,0,1,1
2,0,5,139,0,0,0,0,0,0,2,1,0,43,1,1,0,0,0,0,21,60,50,0,0,0,0,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,1
1,0,4,79,1,0,0,0,0,0,0,0,0,32,1,1,0,0,0,0,13,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1,0,4,79,1,0,0,0,0,0,0,0,0,30,1,1,0,0,0,0,13,59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
3,1,3,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,5,53,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,36,0,0,0,0,0,0.0625,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,1
3,1,5,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,37,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,1
3,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
12,11,6,149,2,2,0,0,0,0,0,0,0,18,1,1,0,1,0,0,84,58,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,1
4,1,5,152,2,0,0,0,7,0,2,2,0,4,1,1,0,0,1,0,18,39,87,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,0,1,1
3,0,4,82,0,0,0,0,2,0,1,0,0,4,1,0,0,0,0,0,26,36,12,0,0,0,0,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,0,1,1
2,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,22,0,0,1,0,0.75,0.111111111,1,1,0,0,0,0.125,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
1,0,3,39,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,23,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,4,50,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
5,1,5,79,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,30,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,1,1,1
1,0,2,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,5,0,0,0,0,0.933333333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,-1,-1,1
3,0,3,212,0,0,0,0,8,0,10,9,0,48,1,1,0,0,0,0,15,33,156,0,0,0,0.090909091,0.739130435,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,-1,1,0,1,1
3,0,3,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,33,1,0,0,0,0.090909091,0.739130435,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,-1,1,0,1,1
3,1,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,22,0,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1,0,2,52,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,9,36,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,-1,1
2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,17,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
1,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2,0,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,15,0,0,0,0,0,0.071428571,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,-1,1
3,1,2,64,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,37,20,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-1,1
2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
2,0,3,49,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,13,29,0,0,0,1,1,0.9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
3,1,5,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,36,0,0,0,1,0.909090909,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1
2,0,4,68,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,38,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,1
2,0,4,48,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,24,0,0,0,0,0.00729927,0.325,0,1,0,0,0,0.934306569,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,0,4,49,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,25,0,0,0,0,0.25,0.1875,0,1,0,0,0,0.75,0,1,0,0,0,0,0,0,1,1,1,1,0,-1,1
1,0,4,38,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,14,0,0,0,0,0.00729927,0.325,0,1,0,0,0,0.934306569,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,0,13,34,34,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
2,1,5,79,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1,0,19,53,0,0,0,0,0,0.777777778,1,1,1,0,0,0.785714286,0,0,0,0,0,0,0,0,1,-1,-1,1,0,-1,1
4,0,4,90,2,0,0,0,0,0,0,0,0,22,1,1,1,0,0,0,13,34,35,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,0,13,34,34,0,2,0,0,0.035714286,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,-1,1,1,1,1,1
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,31,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
3,1,3,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,25,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,-1,0,-1,-1,1
6,0,3,149,3,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,14,56,71,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,-1,1,0,1,1,1
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,31,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,0,8,50,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,12,31,0,0,0,0,1,0.142857143,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,-1,1
2,1,3,37,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
4,2,5,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,39,0,0,0,0,0,0.642857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1,1,0,-1,1
1,0,2,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,5,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-1,1,-1,-1,1
